Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2018-09-18T11:00:00,574,1,iOS Device,Very Distracting,-1
2018-09-18T13:00:00,142,1,iOS Device,Very Distracting,-1
2018-09-18T14:00:00,1389,1,iOS Device,Very Distracting,-1
2018-09-18T15:00:00,664,1,iOS Device,Very Distracting,-1
2018-09-18T17:00:00,17,1,iOS Device,Very Distracting,-1
2018-09-18T19:00:00,490,1,iOS Device,Very Distracting,-1
2018-09-18T20:00:00,836,1,iOS Device,Very Distracting,-1
2018-09-18T21:00:00,43,1,iOS Device,Very Distracting,-1
2018-09-18T23:00:00,197,1,iOS Device,Very Distracting,-1
2018-09-19T07:00:00,102,1,iOS Device,Very Distracting,-1
2018-09-19T08:00:00,78,1,iOS Device,Very Distracting,-1
2018-09-19T10:00:00,205,1,iOS Device,Very Distracting,-1
2018-09-19T11:00:00,3158,1,iOS Device,Very Distracting,-1
2018-09-19T12:00:00,1049,1,iOS Device,Very Distracting,-1
2018-09-19T13:00:00,2633,1,iOS Device,Very Distracting,-1
2018-09-19T14:00:00,1218,1,iOS Device,Very Distracting,-1
2018-09-19T15:00:00,1548,1,iOS Device,Very Distracting,-1
2018-09-19T17:00:00,2512,1,iOS Device,Very Distracting,-1
2018-09-19T18:00:00,2407,1,iOS Device,Very Distracting,-1
2018-09-20T19:00:00,153,1,iOS Device,Very Distracting,-1
2018-09-20T20:00:00,2303,1,iOS Device,Very Distracting,-1
2018-09-20T22:00:00,1327,1,iOS Device,Very Distracting,-1
