Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2020-01-27T20:00:00,620,1,iOS Device,Very Distracting,-1
2020-01-27T21:00:00,1839,1,iOS Device,Very Distracting,-1
2020-01-28T08:00:00,79,1,iOS Device,Very Distracting,-1
2020-01-28T09:00:00,1634,1,iOS Device,Very Distracting,-1
2020-01-28T10:00:00,3319,1,iOS Device,Very Distracting,-1
2020-01-28T11:00:00,3429,1,iOS Device,Very Distracting,-1
2020-01-28T12:00:00,1682,1,iOS Device,Very Distracting,-1
2020-01-28T13:00:00,2875,1,iOS Device,Very Distracting,-1
2020-01-28T14:00:00,1806,1,iOS Device,Very Distracting,-1
2020-01-28T15:00:00,3689,1,iOS Device,Very Distracting,-1
2020-01-28T16:00:00,1081,1,iOS Device,Very Distracting,-1
2020-01-28T17:00:00,1498,1,iOS Device,Very Distracting,-1
2020-01-28T18:00:00,635,1,iOS Device,Very Distracting,-1
2020-01-28T19:00:00,2187,1,iOS Device,Very Distracting,-1
2020-01-28T20:00:00,3600,1,iOS Device,Very Distracting,-1
2020-01-28T21:00:00,3600,1,iOS Device,Very Distracting,-1
2020-01-28T22:00:00,3600,1,iOS Device,Very Distracting,-1
2020-01-28T23:00:00,3438,1,iOS Device,Very Distracting,-1
2020-01-29T11:00:00,1754,1,iOS Device,Very Distracting,-1
2020-01-29T12:00:00,770,1,iOS Device,Very Distracting,-1
2020-01-29T13:00:00,3166,1,iOS Device,Very Distracting,-1
2020-01-29T14:00:00,3025,1,iOS Device,Very Distracting,-1
2020-01-29T15:00:00,364,1,iOS Device,Very Distracting,-1
2020-01-29T16:00:00,1311,1,iOS Device,Very Distracting,-1
2020-01-29T18:00:00,28,1,iOS Device,Very Distracting,-1
2020-01-29T20:00:00,64,1,iOS Device,Very Distracting,-1
2020-01-29T21:00:00,10,1,iOS Device,Very Distracting,-1
2020-01-29T23:00:00,1200,1,iOS Device,Very Distracting,-1
2020-01-30T00:00:00,3600,1,iOS Device,Very Distracting,-1
2020-01-30T01:00:00,535,1,iOS Device,Very Distracting,-1
2020-01-30T11:00:00,111,1,iOS Device,Very Distracting,-1
2020-01-30T12:00:00,665,1,iOS Device,Very Distracting,-1
2020-01-30T13:00:00,1829,1,iOS Device,Very Distracting,-1
2020-01-30T16:00:00,207,1,iOS Device,Very Distracting,-1
2020-01-30T17:00:00,786,1,iOS Device,Very Distracting,-1
2020-01-30T18:00:00,1893,1,iOS Device,Very Distracting,-1
2020-01-30T19:00:00,3214,1,iOS Device,Very Distracting,-1
