Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2020-07-01T00:00:00,168,1,iOS Device,Very Distracting,-1
2020-07-01T11:00:00,1667,1,iOS Device,Very Distracting,-1
2020-07-01T12:00:00,3560,1,iOS Device,Very Distracting,-1
2020-07-01T13:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-01T14:00:00,71,1,iOS Device,Very Distracting,-1
2020-07-01T15:00:00,1367,1,iOS Device,Very Distracting,-1
2020-07-01T16:00:00,3293,1,iOS Device,Very Distracting,-1
2020-07-01T17:00:00,2252,1,iOS Device,Very Distracting,-1
2020-07-01T18:00:00,2226,1,iOS Device,Very Distracting,-1
2020-07-01T19:00:00,455,1,iOS Device,Very Distracting,-1
2020-07-01T20:00:00,508,1,iOS Device,Very Distracting,-1
2020-07-01T21:00:00,2430,1,iOS Device,Very Distracting,-1
2020-07-01T22:00:00,392,1,iOS Device,Very Distracting,-1
2020-07-01T23:00:00,1662,1,iOS Device,Very Distracting,-1
2020-07-02T00:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-02T01:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-02T02:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-02T03:00:00,1447,1,iOS Device,Very Distracting,-1
2020-07-02T04:00:00,22,1,iOS Device,Very Distracting,-1
2020-07-02T12:00:00,73,1,iOS Device,Very Distracting,-1
2020-07-02T13:00:00,3095,1,iOS Device,Very Distracting,-1
2020-07-02T14:00:00,3495,1,iOS Device,Very Distracting,-1
2020-07-02T15:00:00,1998,1,iOS Device,Very Distracting,-1
2020-07-02T17:00:00,2367,1,iOS Device,Very Distracting,-1
2020-07-02T18:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-02T19:00:00,3233,1,iOS Device,Very Distracting,-1
2020-07-02T20:00:00,2574,1,iOS Device,Very Distracting,-1
2020-07-02T21:00:00,2910,1,iOS Device,Very Distracting,-1
2020-07-03T07:00:00,90,1,iOS Device,Very Distracting,-1
2020-07-03T09:00:00,99,1,iOS Device,Very Distracting,-1
2020-07-03T15:00:00,704,1,iOS Device,Very Distracting,-1
2020-07-03T16:00:00,2532,1,iOS Device,Very Distracting,-1
2020-07-03T17:00:00,3493,1,iOS Device,Very Distracting,-1
2020-07-03T18:00:00,3592,1,iOS Device,Very Distracting,-1
2020-07-03T19:00:00,3156,1,iOS Device,Very Distracting,-1
2020-07-03T20:00:00,1355,1,iOS Device,Very Distracting,-1
2020-07-03T21:00:00,1080,1,iOS Device,Very Distracting,-1
2020-07-04T13:00:00,2781,1,iOS Device,Very Distracting,-1
2020-07-04T14:00:00,3431,1,iOS Device,Very Distracting,-1
2020-07-04T15:00:00,3281,1,iOS Device,Very Distracting,-1
2020-07-04T18:00:00,982,1,iOS Device,Very Distracting,-1
2020-07-04T19:00:00,1997,1,iOS Device,Very Distracting,-1
2020-07-04T20:00:00,3556,1,iOS Device,Very Distracting,-1
2020-07-04T21:00:00,3233,1,iOS Device,Very Distracting,-1
2020-07-04T22:00:00,3590,1,iOS Device,Very Distracting,-1
2020-07-04T23:00:00,21,1,iOS Device,Very Distracting,-1
2020-07-05T05:00:00,770,1,iOS Device,Very Distracting,-1
2020-07-05T12:00:00,2658,1,iOS Device,Very Distracting,-1
2020-07-05T13:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-05T14:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-05T15:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-05T16:00:00,1635,1,iOS Device,Very Distracting,-1
2020-07-05T18:00:00,2,1,iOS Device,Very Distracting,-1
2020-07-05T19:00:00,1306,1,iOS Device,Very Distracting,-1
2020-07-05T20:00:00,1908,1,iOS Device,Very Distracting,-1
2020-07-05T21:00:00,3270,1,iOS Device,Very Distracting,-1
2020-07-05T22:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-05T23:00:00,3321,1,iOS Device,Very Distracting,-1
2020-07-06T00:00:00,1897,1,iOS Device,Very Distracting,-1
2020-07-06T02:00:00,219,1,iOS Device,Very Distracting,-1
2020-07-06T09:00:00,208,1,iOS Device,Very Distracting,-1
2020-07-06T10:00:00,247,1,iOS Device,Very Distracting,-1
2020-07-06T14:00:00,380,1,iOS Device,Very Distracting,-1
2020-07-06T15:00:00,3581,1,iOS Device,Very Distracting,-1
2020-07-06T16:00:00,3513,1,iOS Device,Very Distracting,-1
2020-07-06T17:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-06T18:00:00,2229,1,iOS Device,Very Distracting,-1
2020-07-06T19:00:00,2182,1,iOS Device,Very Distracting,-1
2020-07-06T20:00:00,1811,1,iOS Device,Very Distracting,-1
2020-07-06T22:00:00,2460,1,iOS Device,Very Distracting,-1
2020-07-06T23:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-07T00:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-07T01:00:00,2434,1,iOS Device,Very Distracting,-1
2020-07-07T09:00:00,804,1,iOS Device,Very Distracting,-1
2020-07-07T10:00:00,2462,1,iOS Device,Very Distracting,-1
2020-07-07T15:00:00,1424,1,iOS Device,Very Distracting,-1
2020-07-07T16:00:00,761,1,iOS Device,Very Distracting,-1
2020-07-07T19:00:00,491,1,iOS Device,Very Distracting,-1
2020-07-07T20:00:00,1872,1,iOS Device,Very Distracting,-1
2020-07-07T21:00:00,321,1,iOS Device,Very Distracting,-1
2020-07-08T10:00:00,1876,1,iOS Device,Very Distracting,-1
2020-07-08T11:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-08T12:00:00,3548,1,iOS Device,Very Distracting,-1
2020-07-08T13:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-08T14:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-08T15:00:00,3541,1,iOS Device,Very Distracting,-1
2020-07-08T16:00:00,2293,1,iOS Device,Very Distracting,-1
2020-07-08T17:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-08T18:00:00,2616,1,iOS Device,Very Distracting,-1
2020-07-08T19:00:00,1192,1,iOS Device,Very Distracting,-1
2020-07-08T20:00:00,2465,1,iOS Device,Very Distracting,-1
2020-07-08T21:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-08T22:00:00,1131,1,iOS Device,Very Distracting,-1
2020-07-09T11:00:00,895,1,iOS Device,Very Distracting,-1
2020-07-09T12:00:00,2606,1,iOS Device,Very Distracting,-1
2020-07-09T13:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-09T14:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-09T15:00:00,2695,1,iOS Device,Very Distracting,-1
2020-07-09T16:00:00,3360,1,iOS Device,Very Distracting,-1
2020-07-09T17:00:00,3501,1,iOS Device,Very Distracting,-1
2020-07-09T18:00:00,2578,1,iOS Device,Very Distracting,-1
2020-07-09T19:00:00,2362,1,iOS Device,Very Distracting,-1
2020-07-09T20:00:00,802,1,iOS Device,Very Distracting,-1
2020-07-09T21:00:00,422,1,iOS Device,Very Distracting,-1
2020-07-10T02:00:00,1420,1,iOS Device,Very Distracting,-1
2020-07-10T03:00:00,3598,1,iOS Device,Very Distracting,-1
2020-07-10T04:00:00,740,1,iOS Device,Very Distracting,-1
2020-07-10T12:00:00,2713,1,iOS Device,Very Distracting,-1
2020-07-10T13:00:00,3600,1,iOS Device,Very Distracting,-1
2020-07-10T14:00:00,1252,1,iOS Device,Very Distracting,-1
2020-07-10T16:00:00,403,1,iOS Device,Very Distracting,-1
2020-07-10T17:00:00,1704,1,iOS Device,Very Distracting,-1
2020-07-10T18:00:00,1950,1,iOS Device,Very Distracting,-1
2020-07-10T19:00:00,617,1,iOS Device,Very Distracting,-1
2020-07-10T20:00:00,2373,1,iOS Device,Very Distracting,-1
