Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2020-04-16T10:00:00,2304,1,iOS Device,Very Distracting,-1
2020-04-16T11:00:00,1369,1,iOS Device,Very Distracting,-1
2020-04-16T12:00:00,2126,1,iOS Device,Very Distracting,-1
2020-04-16T13:00:00,3730,1,iOS Device,Very Distracting,-1
2020-04-16T14:00:00,78,1,iOS Device,Very Distracting,-1
2020-04-16T19:00:00,908,1,iOS Device,Very Distracting,-1
2020-04-16T20:00:00,3531,1,iOS Device,Very Distracting,-1
2020-04-16T21:00:00,193,1,iOS Device,Very Distracting,-1
2020-04-17T02:00:00,1834,1,iOS Device,Very Distracting,-1
2020-04-17T03:00:00,881,1,iOS Device,Very Distracting,-1
2020-04-17T15:00:00,203,1,iOS Device,Very Distracting,-1
2020-04-17T16:00:00,334,1,iOS Device,Very Distracting,-1
2020-04-17T17:00:00,65,1,iOS Device,Very Distracting,-1
2020-04-18T18:00:00,2171,1,iOS Device,Very Distracting,-1
2020-04-18T19:00:00,611,1,iOS Device,Very Distracting,-1
2020-04-18T21:00:00,6,1,iOS Device,Very Distracting,-1
2020-04-19T05:00:00,1003,1,iOS Device,Very Distracting,-1
2020-04-19T06:00:00,1043,1,iOS Device,Very Distracting,-1
2020-04-19T18:00:00,204,1,iOS Device,Very Distracting,-1
2020-04-19T19:00:00,36,1,iOS Device,Very Distracting,-1
2020-04-19T20:00:00,1699,1,iOS Device,Very Distracting,-1
2020-04-19T21:00:00,1025,1,iOS Device,Very Distracting,-1
2020-04-19T22:00:00,860,1,iOS Device,Very Distracting,-1
2020-04-20T06:00:00,2,1,iOS Device,Very Distracting,-1
2020-04-20T07:00:00,2565,1,iOS Device,Very Distracting,-1
2020-04-20T08:00:00,905,1,iOS Device,Very Distracting,-1
2020-04-20T09:00:00,3123,1,iOS Device,Very Distracting,-1
2020-04-20T10:00:00,218,1,iOS Device,Very Distracting,-1
2020-04-20T16:00:00,1858,1,iOS Device,Very Distracting,-1
2020-04-20T17:00:00,983,1,iOS Device,Very Distracting,-1
2020-04-20T18:00:00,14,1,iOS Device,Very Distracting,-1
2020-04-21T10:00:00,958,1,iOS Device,Very Distracting,-1
2020-04-21T11:00:00,1334,1,iOS Device,Very Distracting,-1
2020-04-21T12:00:00,3071,1,iOS Device,Very Distracting,-1
2020-04-21T13:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-21T14:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-21T15:00:00,3572,1,iOS Device,Very Distracting,-1
2020-04-21T16:00:00,3554,1,iOS Device,Very Distracting,-1
2020-04-21T17:00:00,2376,1,iOS Device,Very Distracting,-1
2020-04-21T18:00:00,2890,1,iOS Device,Very Distracting,-1
2020-04-21T20:00:00,39,1,iOS Device,Very Distracting,-1
2020-04-21T21:00:00,1,1,iOS Device,Very Distracting,-1
2020-04-22T04:00:00,191,1,iOS Device,Very Distracting,-1
2020-04-22T12:00:00,4371,1,iOS Device,Very Distracting,-1
2020-04-22T13:00:00,4298,1,iOS Device,Very Distracting,-1
2020-04-22T14:00:00,2986,1,iOS Device,Very Distracting,-1
2020-04-22T15:00:00,307,1,iOS Device,Very Distracting,-1
2020-04-22T16:00:00,3197,1,iOS Device,Very Distracting,-1
2020-04-22T17:00:00,3491,1,iOS Device,Very Distracting,-1
2020-04-22T18:00:00,3521,1,iOS Device,Very Distracting,-1
2020-04-22T19:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-22T20:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-22T21:00:00,3585,1,iOS Device,Very Distracting,-1
2020-04-22T22:00:00,36,1,iOS Device,Very Distracting,-1
2020-04-23T12:00:00,903,1,iOS Device,Very Distracting,-1
2020-04-23T13:00:00,2914,1,iOS Device,Very Distracting,-1
2020-04-23T14:00:00,941,1,iOS Device,Very Distracting,-1
2020-04-23T16:00:00,15,1,iOS Device,Very Distracting,-1
2020-04-23T21:00:00,2111,1,iOS Device,Very Distracting,-1
2020-04-23T22:00:00,134,1,iOS Device,Very Distracting,-1
2020-04-24T00:00:00,3137,1,iOS Device,Very Distracting,-1
2020-04-24T01:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-24T02:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-24T03:00:00,1307,1,iOS Device,Very Distracting,-1
2020-04-24T04:00:00,1739,1,iOS Device,Very Distracting,-1
2020-04-24T05:00:00,362,1,iOS Device,Very Distracting,-1
2020-04-24T14:00:00,3751,1,iOS Device,Very Distracting,-1
2020-04-24T15:00:00,3582,1,iOS Device,Very Distracting,-1
2020-04-24T16:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-24T17:00:00,3046,1,iOS Device,Very Distracting,-1
2020-04-24T18:00:00,988,1,iOS Device,Very Distracting,-1
2020-04-24T19:00:00,463,1,iOS Device,Very Distracting,-1
2020-04-24T20:00:00,1184,1,iOS Device,Very Distracting,-1
2020-04-24T22:00:00,10,1,iOS Device,Very Distracting,-1
2020-04-24T23:00:00,67,1,iOS Device,Very Distracting,-1
2020-04-25T12:00:00,1528,1,iOS Device,Very Distracting,-1
2020-04-25T13:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-25T14:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-25T15:00:00,2617,1,iOS Device,Very Distracting,-1
2020-04-26T01:00:00,803,1,iOS Device,Very Distracting,-1
2020-04-26T02:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-26T03:00:00,2205,1,iOS Device,Very Distracting,-1
2020-04-26T13:00:00,1796,1,iOS Device,Very Distracting,-1
2020-04-26T14:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-26T15:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-26T16:00:00,1308,1,iOS Device,Very Distracting,-1
2020-04-27T13:00:00,1471,1,iOS Device,Very Distracting,-1
2020-04-27T14:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-27T15:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-27T16:00:00,3043,1,iOS Device,Very Distracting,-1
2020-04-27T17:00:00,2536,1,iOS Device,Very Distracting,-1
2020-04-27T18:00:00,2250,1,iOS Device,Very Distracting,-1
2020-04-27T19:00:00,1912,1,iOS Device,Very Distracting,-1
2020-04-27T20:00:00,1017,1,iOS Device,Very Distracting,-1
2020-04-28T13:00:00,3349,1,iOS Device,Very Distracting,-1
2020-04-28T14:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-28T15:00:00,2929,1,iOS Device,Very Distracting,-1
2020-04-28T16:00:00,3639,1,iOS Device,Very Distracting,-1
2020-04-28T17:00:00,2566,1,iOS Device,Very Distracting,-1
2020-04-28T18:00:00,418,1,iOS Device,Very Distracting,-1
2020-04-29T12:00:00,98,1,iOS Device,Very Distracting,-1
2020-04-29T13:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-29T14:00:00,3591,1,iOS Device,Very Distracting,-1
2020-04-29T15:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-29T16:00:00,2889,1,iOS Device,Very Distracting,-1
2020-04-29T17:00:00,1836,1,iOS Device,Very Distracting,-1
2020-04-29T18:00:00,978,1,iOS Device,Very Distracting,-1
2020-04-30T03:00:00,16,1,iOS Device,Very Distracting,-1
2020-04-30T04:00:00,2429,1,iOS Device,Very Distracting,-1
2020-04-30T13:00:00,2460,1,iOS Device,Very Distracting,-1
2020-04-30T14:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-30T15:00:00,3600,1,iOS Device,Very Distracting,-1
2020-04-30T16:00:00,3042,1,iOS Device,Very Distracting,-1
2020-04-30T17:00:00,1244,1,iOS Device,Very Distracting,-1
2020-04-30T18:00:00,3504,1,iOS Device,Very Distracting,-1
2020-04-30T19:00:00,3133,1,iOS Device,Very Distracting,-1
2020-04-30T20:00:00,2353,1,iOS Device,Very Distracting,-1
2020-04-30T22:00:00,2283,1,iOS Device,Very Distracting,-1
2020-05-01T03:00:00,1494,1,iOS Device,Very Distracting,-1
2020-05-01T08:00:00,1721,1,iOS Device,Very Distracting,-1
2020-05-01T09:00:00,3240,1,iOS Device,Very Distracting,-1
2020-05-01T18:00:00,10,1,iOS Device,Very Distracting,-1
2020-05-01T19:00:00,525,1,iOS Device,Very Distracting,-1
2020-05-01T20:00:00,1077,1,iOS Device,Very Distracting,-1
2020-05-01T21:00:00,2126,1,iOS Device,Very Distracting,-1
2020-05-01T22:00:00,139,1,iOS Device,Very Distracting,-1
2020-05-02T00:00:00,1278,1,iOS Device,Very Distracting,-1
2020-05-02T01:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-02T02:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-02T03:00:00,3267,1,iOS Device,Very Distracting,-1
2020-05-02T14:00:00,1262,1,iOS Device,Very Distracting,-1
2020-05-02T15:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-02T16:00:00,4337,1,iOS Device,Very Distracting,-1
2020-05-02T17:00:00,3747,1,iOS Device,Very Distracting,-1
2020-05-02T18:00:00,2771,1,iOS Device,Very Distracting,-1
2020-05-02T19:00:00,1691,1,iOS Device,Very Distracting,-1
2020-05-02T20:00:00,525,1,iOS Device,Very Distracting,-1
2020-05-03T01:00:00,3540,1,iOS Device,Very Distracting,-1
2020-05-03T02:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-03T03:00:00,2798,1,iOS Device,Very Distracting,-1
2020-05-03T09:00:00,1334,1,iOS Device,Very Distracting,-1
2020-05-03T10:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-03T11:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-03T12:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-03T13:00:00,2985,1,iOS Device,Very Distracting,-1
2020-05-03T14:00:00,3561,1,iOS Device,Very Distracting,-1
2020-05-03T15:00:00,670,1,iOS Device,Very Distracting,-1
2020-05-03T19:00:00,3340,1,iOS Device,Very Distracting,-1
2020-05-03T20:00:00,1540,1,iOS Device,Very Distracting,-1
2020-05-03T21:00:00,3211,1,iOS Device,Very Distracting,-1
2020-05-03T22:00:00,3481,1,iOS Device,Very Distracting,-1
2020-05-03T23:00:00,3026,1,iOS Device,Very Distracting,-1
2020-05-04T00:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-04T01:00:00,3446,1,iOS Device,Very Distracting,-1
2020-05-04T12:00:00,3024,1,iOS Device,Very Distracting,-1
2020-05-04T13:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-04T14:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-04T15:00:00,3556,1,iOS Device,Very Distracting,-1
2020-05-04T16:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-04T17:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-04T18:00:00,2496,1,iOS Device,Very Distracting,-1
2020-05-04T19:00:00,2502,1,iOS Device,Very Distracting,-1
2020-05-04T21:00:00,276,1,iOS Device,Very Distracting,-1
2020-05-05T11:00:00,11,1,iOS Device,Very Distracting,-1
2020-05-06T01:00:00,2670,1,iOS Device,Very Distracting,-1
2020-05-06T02:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-06T03:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-06T04:00:00,931,1,iOS Device,Very Distracting,-1
2020-05-06T15:00:00,217,1,iOS Device,Very Distracting,-1
2020-05-06T17:00:00,123,1,iOS Device,Very Distracting,-1
2020-05-07T08:00:00,549,1,iOS Device,Very Distracting,-1
2020-05-07T09:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-07T10:00:00,598,1,iOS Device,Very Distracting,-1
2020-05-07T18:00:00,19,1,iOS Device,Very Distracting,-1
2020-05-07T20:00:00,1776,1,iOS Device,Very Distracting,-1
2020-05-07T21:00:00,155,1,iOS Device,Very Distracting,-1
2020-05-07T22:00:00,2255,1,iOS Device,Very Distracting,-1
2020-05-07T23:00:00,984,1,iOS Device,Very Distracting,-1
2020-05-08T04:00:00,1489,1,iOS Device,Very Distracting,-1
2020-05-08T13:00:00,249,1,iOS Device,Very Distracting,-1
2020-05-08T14:00:00,3564,1,iOS Device,Very Distracting,-1
2020-05-08T15:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-08T16:00:00,3481,1,iOS Device,Very Distracting,-1
2020-05-08T17:00:00,3166,1,iOS Device,Very Distracting,-1
2020-05-08T18:00:00,680,1,iOS Device,Very Distracting,-1
2020-05-08T19:00:00,1983,1,iOS Device,Very Distracting,-1
2020-05-08T20:00:00,1093,1,iOS Device,Very Distracting,-1
2020-05-09T09:00:00,2387,1,iOS Device,Very Distracting,-1
2020-05-09T10:00:00,2084,1,iOS Device,Very Distracting,-1
2020-05-09T11:00:00,3309,1,iOS Device,Very Distracting,-1
2020-05-09T12:00:00,3133,1,iOS Device,Very Distracting,-1
2020-05-09T13:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-09T14:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-09T15:00:00,2511,1,iOS Device,Very Distracting,-1
2020-05-09T16:00:00,309,1,iOS Device,Very Distracting,-1
2020-05-09T18:00:00,52,1,iOS Device,Very Distracting,-1
2020-05-09T19:00:00,344,1,iOS Device,Very Distracting,-1
2020-05-09T20:00:00,2957,1,iOS Device,Very Distracting,-1
2020-05-10T03:00:00,190,1,iOS Device,Very Distracting,-1
2020-05-10T04:00:00,487,1,iOS Device,Very Distracting,-1
2020-05-10T12:00:00,729,1,iOS Device,Very Distracting,-1
2020-05-10T13:00:00,1395,1,iOS Device,Very Distracting,-1
2020-05-10T14:00:00,1606,1,iOS Device,Very Distracting,-1
2020-05-10T16:00:00,1737,1,iOS Device,Very Distracting,-1
2020-05-10T17:00:00,2480,1,iOS Device,Very Distracting,-1
2020-05-10T18:00:00,2889,1,iOS Device,Very Distracting,-1
2020-05-10T19:00:00,1454,1,iOS Device,Very Distracting,-1
2020-05-11T03:00:00,2246,1,iOS Device,Very Distracting,-1
2020-05-11T04:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-11T05:00:00,3406,1,iOS Device,Very Distracting,-1
2020-05-11T15:00:00,3200,1,iOS Device,Very Distracting,-1
2020-05-11T16:00:00,788,1,iOS Device,Very Distracting,-1
2020-05-11T21:00:00,1074,1,iOS Device,Very Distracting,-1
2020-05-11T22:00:00,2871,1,iOS Device,Very Distracting,-1
2020-05-11T23:00:00,43,1,iOS Device,Very Distracting,-1
2020-05-12T05:00:00,3257,1,iOS Device,Very Distracting,-1
2020-05-12T06:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-12T07:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-12T08:00:00,3485,1,iOS Device,Very Distracting,-1
2020-05-12T09:00:00,3154,1,iOS Device,Very Distracting,-1
2020-05-12T10:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-12T11:00:00,2538,1,iOS Device,Very Distracting,-1
2020-05-12T12:00:00,444,1,iOS Device,Very Distracting,-1
2020-05-12T16:00:00,143,1,iOS Device,Very Distracting,-1
2020-05-12T19:00:00,85,1,iOS Device,Very Distracting,-1
2020-05-12T20:00:00,2926,1,iOS Device,Very Distracting,-1
2020-05-12T22:00:00,31,1,iOS Device,Very Distracting,-1
2020-05-13T11:00:00,28,1,iOS Device,Very Distracting,-1
2020-05-13T14:00:00,990,1,iOS Device,Very Distracting,-1
2020-05-13T15:00:00,1526,1,iOS Device,Very Distracting,-1
2020-05-13T18:00:00,99,1,iOS Device,Very Distracting,-1
2020-05-13T19:00:00,2198,1,iOS Device,Very Distracting,-1
2020-05-13T20:00:00,1602,1,iOS Device,Very Distracting,-1
2020-05-13T23:00:00,161,1,iOS Device,Very Distracting,-1
2020-05-14T00:00:00,17,1,iOS Device,Very Distracting,-1
2020-05-14T01:00:00,1,1,iOS Device,Very Distracting,-1
2020-05-14T05:00:00,1188,1,iOS Device,Very Distracting,-1
2020-05-14T06:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-14T07:00:00,125,1,iOS Device,Very Distracting,-1
2020-05-14T13:00:00,82,1,iOS Device,Very Distracting,-1
2020-05-14T17:00:00,236,1,iOS Device,Very Distracting,-1
2020-05-14T18:00:00,2306,1,iOS Device,Very Distracting,-1
2020-05-14T20:00:00,3094,1,iOS Device,Very Distracting,-1
2020-05-14T21:00:00,3598,1,iOS Device,Very Distracting,-1
2020-05-14T22:00:00,605,1,iOS Device,Very Distracting,-1
2020-05-15T00:00:00,2,1,iOS Device,Very Distracting,-1
2020-05-15T01:00:00,1086,1,iOS Device,Very Distracting,-1
2020-05-15T02:00:00,885,1,iOS Device,Very Distracting,-1
2020-05-15T13:00:00,2264,1,iOS Device,Very Distracting,-1
2020-05-15T14:00:00,3432,1,iOS Device,Very Distracting,-1
2020-05-15T15:00:00,31,1,iOS Device,Very Distracting,-1
2020-05-15T16:00:00,2705,1,iOS Device,Very Distracting,-1
2020-05-15T17:00:00,2057,1,iOS Device,Very Distracting,-1
2020-05-15T18:00:00,2163,1,iOS Device,Very Distracting,-1
2020-05-15T19:00:00,70,1,iOS Device,Very Distracting,-1
2020-05-15T20:00:00,476,1,iOS Device,Very Distracting,-1
2020-05-15T21:00:00,2748,1,iOS Device,Very Distracting,-1
2020-05-15T22:00:00,1477,1,iOS Device,Very Distracting,-1
2020-05-16T04:00:00,1,1,iOS Device,Very Distracting,-1
2020-05-16T12:00:00,1565,1,iOS Device,Very Distracting,-1
2020-05-16T13:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-16T14:00:00,2528,1,iOS Device,Very Distracting,-1
2020-05-16T15:00:00,26,1,iOS Device,Very Distracting,-1
2020-05-16T16:00:00,660,1,iOS Device,Very Distracting,-1
2020-05-16T17:00:00,633,1,iOS Device,Very Distracting,-1
2020-05-16T18:00:00,1787,1,iOS Device,Very Distracting,-1
2020-05-16T19:00:00,353,1,iOS Device,Very Distracting,-1
2020-05-16T22:00:00,197,1,iOS Device,Very Distracting,-1
2020-05-17T14:00:00,3311,1,iOS Device,Very Distracting,-1
2020-05-17T15:00:00,2039,1,iOS Device,Very Distracting,-1
2020-05-17T16:00:00,3434,1,iOS Device,Very Distracting,-1
2020-05-17T17:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-17T18:00:00,3419,1,iOS Device,Very Distracting,-1
2020-05-17T19:00:00,1927,1,iOS Device,Very Distracting,-1
2020-05-17T20:00:00,421,1,iOS Device,Very Distracting,-1
2020-05-17T21:00:00,1,1,iOS Device,Very Distracting,-1
2020-05-18T13:00:00,1476,1,iOS Device,Very Distracting,-1
2020-05-18T14:00:00,402,1,iOS Device,Very Distracting,-1
2020-05-18T15:00:00,859,1,iOS Device,Very Distracting,-1
2020-05-18T16:00:00,845,1,iOS Device,Very Distracting,-1
2020-05-18T17:00:00,59,1,iOS Device,Very Distracting,-1
2020-05-18T18:00:00,977,1,iOS Device,Very Distracting,-1
2020-05-18T19:00:00,2718,1,iOS Device,Very Distracting,-1
2020-05-18T21:00:00,221,1,iOS Device,Very Distracting,-1
2020-05-18T23:00:00,2,1,iOS Device,Very Distracting,-1
2020-05-19T01:00:00,4,1,iOS Device,Very Distracting,-1
2020-05-19T09:00:00,1529,1,iOS Device,Very Distracting,-1
2020-05-19T14:00:00,423,1,iOS Device,Very Distracting,-1
2020-05-19T15:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-19T16:00:00,3600,1,iOS Device,Very Distracting,-1
2020-05-19T17:00:00,3160,1,iOS Device,Very Distracting,-1
2020-05-19T18:00:00,2221,1,iOS Device,Very Distracting,-1
2020-05-19T19:00:00,2757,1,iOS Device,Very Distracting,-1
2020-05-19T20:00:00,3127,1,iOS Device,Very Distracting,-1
2020-05-19T21:00:00,124,1,iOS Device,Very Distracting,-1
2020-05-19T22:00:00,444,1,iOS Device,Very Distracting,-1
2020-05-19T23:00:00,354,1,iOS Device,Very Distracting,-1
2020-05-20T00:00:00,694,1,iOS Device,Very Distracting,-1
2020-05-20T05:00:00,228,1,iOS Device,Very Distracting,-1
2020-05-20T06:00:00,162,1,iOS Device,Very Distracting,-1
2020-05-20T13:00:00,213,1,iOS Device,Very Distracting,-1
2020-05-20T14:00:00,3435,1,iOS Device,Very Distracting,-1
2020-05-20T15:00:00,2921,1,iOS Device,Very Distracting,-1
2020-05-20T18:00:00,433,1,iOS Device,Very Distracting,-1
2020-05-20T19:00:00,2605,1,iOS Device,Very Distracting,-1
2020-05-20T20:00:00,3514,1,iOS Device,Very Distracting,-1
2020-05-20T21:00:00,2818,1,iOS Device,Very Distracting,-1
2020-05-20T22:00:00,3314,1,iOS Device,Very Distracting,-1
2020-05-20T23:00:00,603,1,iOS Device,Very Distracting,-1
2020-05-21T02:00:00,2,1,iOS Device,Very Distracting,-1
2020-05-21T08:00:00,681,1,iOS Device,Very Distracting,-1
2020-05-21T09:00:00,923,1,iOS Device,Very Distracting,-1
2020-05-21T10:00:00,3350,1,iOS Device,Very Distracting,-1
2020-05-21T11:00:00,2033,1,iOS Device,Very Distracting,-1
2020-05-21T12:00:00,2110,1,iOS Device,Very Distracting,-1
2020-05-21T13:00:00,1155,1,iOS Device,Very Distracting,-1
2020-05-21T14:00:00,45,1,iOS Device,Very Distracting,-1
2020-05-21T15:00:00,77,1,iOS Device,Very Distracting,-1
2020-05-21T16:00:00,1127,1,iOS Device,Very Distracting,-1
2020-05-21T17:00:00,3330,1,iOS Device,Very Distracting,-1
2020-05-21T18:00:00,1883,1,iOS Device,Very Distracting,-1
2020-05-21T19:00:00,2624,1,iOS Device,Very Distracting,-1
2020-05-21T20:00:00,761,1,iOS Device,Very Distracting,-1
2020-05-21T21:00:00,427,1,iOS Device,Very Distracting,-1
2020-05-21T22:00:00,2,1,iOS Device,Very Distracting,-1
2020-05-21T23:00:00,33,1,iOS Device,Very Distracting,-1
2020-05-22T00:00:00,196,1,iOS Device,Very Distracting,-1
2020-05-22T03:00:00,948,1,iOS Device,Very Distracting,-1
2020-05-22T12:00:00,2783,1,iOS Device,Very Distracting,-1
2020-05-22T13:00:00,3600,1,iOS Device,Very Distracting,-1
