Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2018-10-30T11:00:00,3079,1,iOS Device,Very Distracting,-1
2018-10-30T12:00:00,1297,1,iOS Device,Very Distracting,-1
2018-10-30T13:00:00,3422,1,iOS Device,Very Distracting,-1
2018-10-30T14:00:00,3600,1,iOS Device,Very Distracting,-1
2018-10-30T15:00:00,503,1,iOS Device,Very Distracting,-1
2018-10-30T19:00:00,2661,1,iOS Device,Very Distracting,-1
2018-10-30T20:00:00,2137,1,iOS Device,Very Distracting,-1
2018-10-31T11:00:00,137,1,iOS Device,Very Distracting,-1
2018-10-31T17:00:00,1960,1,iOS Device,Very Distracting,-1
2018-10-31T18:00:00,1496,1,iOS Device,Very Distracting,-1
2018-10-31T23:00:00,849,1,iOS Device,Very Distracting,-1
2018-11-01T00:00:00,84,1,iOS Device,Very Distracting,-1
2018-11-01T07:00:00,980,1,iOS Device,Very Distracting,-1
2018-11-01T08:00:00,1914,1,iOS Device,Very Distracting,-1
2018-11-01T09:00:00,2378,1,iOS Device,Very Distracting,-1
2018-11-01T10:00:00,269,1,iOS Device,Very Distracting,-1
2018-11-01T11:00:00,3417,1,iOS Device,Very Distracting,-1
2018-11-01T12:00:00,3023,1,iOS Device,Very Distracting,-1
2018-11-01T13:00:00,1095,1,iOS Device,Very Distracting,-1
2018-11-01T14:00:00,5,1,iOS Device,Very Distracting,-1
2018-11-01T15:00:00,405,1,iOS Device,Very Distracting,-1
2018-11-01T17:00:00,3558,1,iOS Device,Very Distracting,-1
2018-11-01T18:00:00,3346,1,iOS Device,Very Distracting,-1
2018-11-01T19:00:00,3463,1,iOS Device,Very Distracting,-1
2018-11-01T20:00:00,3528,1,iOS Device,Very Distracting,-1
2018-11-01T21:00:00,207,1,iOS Device,Very Distracting,-1
2018-11-01T22:00:00,59,1,iOS Device,Very Distracting,-1
2018-11-01T23:00:00,281,1,iOS Device,Very Distracting,-1
2018-11-02T10:00:00,1143,1,iOS Device,Very Distracting,-1
2018-11-02T11:00:00,2792,1,iOS Device,Very Distracting,-1
2018-11-02T12:00:00,3554,1,iOS Device,Very Distracting,-1
2018-11-02T13:00:00,2901,1,iOS Device,Very Distracting,-1
2018-11-02T14:00:00,174,1,iOS Device,Very Distracting,-1
2018-11-02T17:00:00,2183,1,iOS Device,Very Distracting,-1
2018-11-02T18:00:00,3495,1,iOS Device,Very Distracting,-1
2018-11-02T19:00:00,3600,1,iOS Device,Very Distracting,-1
2018-11-02T20:00:00,3600,1,iOS Device,Very Distracting,-1
2018-11-02T21:00:00,3562,1,iOS Device,Very Distracting,-1
2018-11-02T22:00:00,3122,1,iOS Device,Very Distracting,-1
2018-11-02T23:00:00,72,1,iOS Device,Very Distracting,-1
2018-11-03T04:00:00,1571,1,iOS Device,Very Distracting,-1
2018-11-03T10:00:00,1524,1,iOS Device,Very Distracting,-1
2018-11-03T11:00:00,3600,1,iOS Device,Very Distracting,-1
2018-11-03T12:00:00,3600,1,iOS Device,Very Distracting,-1
2018-11-03T13:00:00,2359,1,iOS Device,Very Distracting,-1
2018-11-03T14:00:00,1221,1,iOS Device,Very Distracting,-1
2018-11-03T15:00:00,946,1,iOS Device,Very Distracting,-1
2018-11-03T16:00:00,23,1,iOS Device,Very Distracting,-1
2018-11-03T17:00:00,97,1,iOS Device,Very Distracting,-1
2018-11-04T00:00:00,855,1,iOS Device,Very Distracting,-1
2018-11-04T09:00:00,939,1,iOS Device,Very Distracting,-1
2018-11-04T10:00:00,628,1,iOS Device,Very Distracting,-1
2018-11-04T11:00:00,95,1,iOS Device,Very Distracting,-1
2018-11-04T12:00:00,448,1,iOS Device,Very Distracting,-1
2018-11-04T14:00:00,414,1,iOS Device,Very Distracting,-1
2018-11-04T15:00:00,319,1,iOS Device,Very Distracting,-1
2018-11-04T16:00:00,152,1,iOS Device,Very Distracting,-1
2018-11-04T17:00:00,1705,1,iOS Device,Very Distracting,-1
2018-11-04T18:00:00,2868,1,iOS Device,Very Distracting,-1
2018-11-04T19:00:00,1042,1,iOS Device,Very Distracting,-1
2018-11-04T20:00:00,1384,1,iOS Device,Very Distracting,-1
2018-11-04T21:00:00,2361,1,iOS Device,Very Distracting,-1
2018-11-04T22:00:00,3522,1,iOS Device,Very Distracting,-1
2018-11-04T23:00:00,3600,1,iOS Device,Very Distracting,-1
2018-11-05T00:00:00,555,1,iOS Device,Very Distracting,-1
2018-11-05T07:00:00,57,1,iOS Device,Very Distracting,-1
2018-11-05T14:00:00,480,1,iOS Device,Very Distracting,-1
2018-11-05T15:00:00,1773,1,iOS Device,Very Distracting,-1
2018-11-05T16:00:00,19,1,iOS Device,Very Distracting,-1
2018-11-05T17:00:00,459,1,iOS Device,Very Distracting,-1
2018-11-05T18:00:00,3600,1,iOS Device,Very Distracting,-1
2018-11-05T19:00:00,1421,1,iOS Device,Very Distracting,-1
2018-11-05T20:00:00,2689,1,iOS Device,Very Distracting,-1
2018-11-05T21:00:00,3600,1,iOS Device,Very Distracting,-1
2018-11-05T22:00:00,3575,1,iOS Device,Very Distracting,-1
2018-11-05T23:00:00,93,1,iOS Device,Very Distracting,-1
2018-11-06T09:00:00,2434,1,iOS Device,Very Distracting,-1
2018-11-06T10:00:00,418,1,iOS Device,Very Distracting,-1
2018-11-06T11:00:00,3492,1,iOS Device,Very Distracting,-1
2018-11-06T12:00:00,1903,1,iOS Device,Very Distracting,-1
2018-11-06T13:00:00,2232,1,iOS Device,Very Distracting,-1
2018-11-06T14:00:00,4,1,iOS Device,Very Distracting,-1
2018-11-06T15:00:00,971,1,iOS Device,Very Distracting,-1
2018-11-06T16:00:00,394,1,iOS Device,Very Distracting,-1
