Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2022-04-05T17:00:00,2,1,google.com,Search,1
2022-04-05T20:00:00,611,1,colab.research.google.com,Search,1
2022-04-05T20:00:00,162,1,docs.python.org,General Software Development,2
2022-04-05T20:00:00,91,1,Blank Web Browser,Browsers,0
2022-04-05T20:00:00,37,1,stackoverflow.com,General Software Development,2
2022-04-05T20:00:00,23,1,about:newtab,Browsers,0
2022-04-05T20:00:00,11,1,w3schools.com,Engineering & Technology,2
2022-04-05T20:00:00,6,1,google.com,Search,1
2022-04-05T20:00:00,3,1,RescueTime,Intelligence,2
2022-04-05T20:00:00,2,1,bcourses.berkeley.edu,General Reference & Learning,2
2022-04-05T20:00:00,2,1,people.ischool.berkeley.edu,General Reference & Learning,2
2022-04-05T21:00:00,374,1,colab.research.google.com,Search,1
2022-04-05T21:00:00,43,1,docs.python.org,General Software Development,2
2022-04-05T21:00:00,14,1,drive.google.com,General Business,2
2022-04-05T21:00:00,12,1,bcourses.berkeley.edu,General Reference & Learning,2
2022-04-05T21:00:00,11,1,stackoverflow.com,General Software Development,2
2022-04-05T21:00:00,6,1,about:newtab,Browsers,0
2022-04-05T21:00:00,6,1,allpoetry.com,Administration,2
2022-04-05T21:00:00,5,1,people.ischool.berkeley.edu,General Reference & Learning,2
2022-04-05T21:00:00,2,1,go-gale-com.libproxy.berkeley.edu,General Reference & Learning,2
2022-04-05T21:00:00,2,1,w3schools.com,Engineering & Technology,2
2022-04-05T22:00:00,998,1,microsoft word,Writing,2
2022-04-05T22:00:00,351,1,quizdb.org,General Reference & Learning,2
2022-04-05T22:00:00,311,1,en.wikipedia.org,General Reference & Learning,2
2022-04-05T22:00:00,183,1,users,General Software Development,2
2022-04-05T22:00:00,172,1,aseemsdb.me,General Reference & Learning,2
2022-04-05T22:00:00,98,1,hsquizbowl.org,General Social Networking,-2
2022-04-05T22:00:00,93,1,ucb-naxosmusiclibrary-com.libproxy.berkeley.edu,Uncategorized,0
2022-04-05T22:00:00,80,1,www-oxfordreference-com.libproxy.berkeley.edu,General Reference & Learning,2
2022-04-05T22:00:00,79,1,Google Forms,General Business,2
2022-04-05T22:00:00,78,1,spotify,Music,-1
2022-04-05T22:00:00,54,1,Notes,Writing,2
2022-04-05T22:00:00,52,1,guides.lib.berkeley.edu,General Reference & Learning,2
2022-04-05T22:00:00,52,1,Firefox,Browsers,0
2022-04-05T22:00:00,43,1,quizbowlpackets.com,General Reference & Learning,2
2022-04-05T22:00:00,36,1,web-p-ebscohost-com.libproxy.berkeley.edu,Uncategorized,0
2022-04-05T22:00:00,33,1,Blank Web Browser,Browsers,0
2022-04-05T22:00:00,24,1,philipglass.com,General Entertainment,-2
2022-04-05T22:00:00,22,1,forms.gle,Internet Utilities,1
2022-04-05T22:00:00,17,1,about:newtab,Browsers,0
2022-04-05T22:00:00,14,1,api-6b447a0c.duosecurity.com,Uncategorized,0
2022-04-05T22:00:00,12,1,login.libproxy.berkeley.edu,Uncategorized,0
2022-04-05T22:00:00,7,1,speedtest,Internet Utilities,1
2022-04-05T22:00:00,6,1,google.com,Search,1
2022-04-05T22:00:00,6,1,wikiart.org,General Reference & Learning,2
2022-04-05T22:00:00,3,1,auth.berkeley.edu,General Reference & Learning,2
2022-04-05T22:00:00,2,1,docs.python.org,General Software Development,2
2022-04-05T22:00:00,2,1,hollywoodbowl.com,General Entertainment,-2
2022-04-05T22:00:00,2,1,go-gale-com.libproxy.berkeley.edu,General Reference & Learning,2
2022-04-05T22:00:00,1,1,allpoetry.com,Administration,2
2022-04-05T23:00:00,1755,1,microsoft word,Writing,2
2022-04-05T23:00:00,657,1,quizdb.org,General Reference & Learning,2
2022-04-05T23:00:00,462,1,users,General Software Development,2
2022-04-05T23:00:00,215,1,en.wikipedia.org,General Reference & Learning,2
2022-04-05T23:00:00,98,1,quizbowlpackets.com,General Reference & Learning,2
2022-04-05T23:00:00,93,1,aseemsdb.me,General Reference & Learning,2
2022-04-05T23:00:00,66,1,hollywoodbowl.com,General Entertainment,-2
2022-04-05T23:00:00,61,1,Notes,Writing,2
2022-04-05T23:00:00,50,1,hsquizbowl.org,General Social Networking,-2
2022-04-05T23:00:00,46,1,Blank Web Browser,Browsers,0
2022-04-05T23:00:00,28,1,translate.google.com,Search,1
2022-04-05T23:00:00,27,1,imslp.org,General Utilities,1
2022-04-05T23:00:00,10,1,Google Forms,General Business,2
2022-04-05T23:00:00,10,1,about:newtab,Browsers,0
2022-04-05T23:00:00,9,1,imslp.hk,Uncategorized,0
2022-04-05T23:00:00,5,1,ucb-naxosmusiclibrary-com.libproxy.berkeley.edu,Uncategorized,0
2022-04-05T23:00:00,4,1,philipglass.com,General Entertainment,-2
2022-04-05T23:00:00,1,1,guides.lib.berkeley.edu,General Reference & Learning,2
2022-04-06T00:00:00,1616,1,microsoft word,Writing,2
2022-04-06T00:00:00,555,1,wikiart.org,General Reference & Learning,2
2022-04-06T00:00:00,475,1,en.wikipedia.org,General Reference & Learning,2
2022-04-06T00:00:00,407,1,quizdb.org,General Reference & Learning,2
2022-04-06T00:00:00,403,1,users,General Software Development,2
2022-04-06T00:00:00,84,1,aseemsdb.me,General Reference & Learning,2
2022-04-06T00:00:00,13,1,quizbowlpackets.com,General Reference & Learning,2
2022-04-06T00:00:00,9,1,hsquizbowl.org,General Social Networking,-2
2022-04-06T00:00:00,9,1,philipglass.com,General Entertainment,-2
2022-04-06T00:00:00,6,1,www-oxfordreference-com.libproxy.berkeley.edu,General Reference & Learning,2
2022-04-06T00:00:00,6,1,guides.lib.berkeley.edu,General Reference & Learning,2
2022-04-06T00:00:00,4,1,login.libproxy.berkeley.edu,Uncategorized,0
2022-04-06T00:00:00,2,1,Notes,Writing,2
2022-04-06T00:00:00,2,1,Blank Web Browser,Browsers,0
2022-04-06T00:00:00,2,1,allpoetry.com,Administration,2
2022-04-06T00:00:00,2,1,ucb-naxosmusiclibrary-com.libproxy.berkeley.edu,Uncategorized,0
2022-04-06T00:00:00,1,1,Google Forms,General Business,2
2022-04-06T01:00:00,2334,1,microsoft word,Writing,2
2022-04-06T01:00:00,442,1,quizdb.org,General Reference & Learning,2
2022-04-06T01:00:00,396,1,en.wikipedia.org,General Reference & Learning,2
2022-04-06T01:00:00,92,1,users,General Software Development,2
2022-04-06T01:00:00,63,1,Blank Web Browser,Browsers,0
2022-04-06T01:00:00,61,1,Google Forms,General Business,2
2022-04-06T01:00:00,59,1,wikiart.org,General Reference & Learning,2
2022-04-06T01:00:00,45,1,Notes,Writing,2
2022-04-06T01:00:00,27,1,hsquizbowl.org,General Social Networking,-2
2022-04-06T01:00:00,24,1,aseemsdb.me,General Reference & Learning,2
2022-04-06T01:00:00,12,1,gradescope.com,General Reference & Learning,2
2022-04-06T01:00:00,11,1,quizbowlpackets.com,General Reference & Learning,2
2022-04-06T01:00:00,8,1,google.com,Search,1
2022-04-06T01:00:00,8,1,about:newtab,Browsers,0
2022-04-06T01:00:00,5,1,Finder,Computer,1
2022-04-06T01:00:00,3,1,spotify,Music,-1
2022-04-06T01:00:00,3,1,login.libproxy.berkeley.edu,Uncategorized,0
2022-04-06T01:00:00,2,1,www-oxfordreference-com.libproxy.berkeley.edu,General Reference & Learning,2
2022-04-06T01:00:00,1,1,philipglass.com,General Entertainment,-2
2022-04-06T01:00:00,1,1,forms.gle,Internet Utilities,1
2022-04-06T02:00:00,1092,1,hsquizbowl.org,General Social Networking,-2
2022-04-06T02:00:00,467,1,microsoft word,Writing,2
2022-04-06T02:00:00,305,1,users,General Software Development,2
2022-04-06T02:00:00,213,1,Blank Web Browser,Browsers,0
2022-04-06T02:00:00,148,1,pace-nsc.org,Uncategorized,0
2022-04-06T02:00:00,106,1,Google Forms,General Business,2
2022-04-06T02:00:00,102,1,Mail,Email,1
2022-04-06T02:00:00,87,1,quizbowlpackets.com,General Reference & Learning,2
2022-04-06T02:00:00,83,1,en.wikipedia.org,General Reference & Learning,2
2022-04-06T02:00:00,40,1,quizdb.org,General Reference & Learning,2
2022-04-06T02:00:00,21,1,about:newtab,Browsers,0
2022-04-06T02:00:00,17,1,socalquizbowl.org,Uncategorized,0
2022-04-06T02:00:00,12,1,Google Spreadsheets,General Business,2
2022-04-06T02:00:00,12,1,worldtimebuddy.com,Calendars,2
2022-04-06T02:00:00,11,1,Finder,Computer,1
2022-04-06T02:00:00,11,1,google.com,Search,1
2022-04-06T02:00:00,9,1,Firefox,Browsers,0
2022-04-06T02:00:00,6,1,guides.lib.berkeley.edu,General Reference & Learning,2
2022-04-06T02:00:00,2,1,Notes,Writing,2
2022-04-06T02:00:00,1,1,ucb-naxosmusiclibrary-com.libproxy.berkeley.edu,Uncategorized,0
2022-04-06T02:00:00,1,1,forms.gle,Internet Utilities,1
2022-04-06T13:00:00,43,1,Mail,Email,1
2022-04-06T13:00:00,14,1,Firefox,Browsers,0
2022-04-06T13:00:00,4,1,pycharm,Editing & IDEs,2
2022-04-06T13:00:00,3,1,RescueTime,Intelligence,2
2022-04-06T14:00:00,1793,1,localhost:8889,General Software Development,2
2022-04-06T14:00:00,498,1,Terminal,Systems Operations,2
2022-04-06T14:00:00,417,1,localhost:8888,General Software Development,2
2022-04-06T14:00:00,253,1,pycharm,Editing & IDEs,2
2022-04-06T14:00:00,214,1,Finder,Computer,1
2022-04-06T14:00:00,138,1,wireless diagnostics,Internet Utilities,1
2022-04-06T14:00:00,103,1,Github,General Software Development,2
2022-04-06T14:00:00,61,1,Blank Web Browser,Browsers,0
2022-04-06T14:00:00,56,1,about:newtab,Browsers,0
2022-04-06T14:00:00,29,1,pandas.pydata.org,Engineering & Technology,2
2022-04-06T14:00:00,7,1,docs.python.org,General Software Development,2
2022-04-06T14:00:00,6,1,google.com,Search,1
2022-04-06T14:00:00,3,1,usernotificationcenter,General Utilities,1
2022-04-06T14:00:00,1,1,people.ischool.berkeley.edu,General Reference & Learning,2
2022-04-06T15:00:00,2042,1,40.121.21.152:8000,General Software Development,2
2022-04-06T15:00:00,272,1,google.com,Search,1
2022-04-06T15:00:00,235,1,localhost:8889,General Software Development,2
2022-04-06T15:00:00,112,1,stackoverflow.com,General Software Development,2
2022-04-06T15:00:00,106,1,Github,General Software Development,2
2022-04-06T15:00:00,98,1,pycharm,Editing & IDEs,2
2022-04-06T15:00:00,97,1,about:newtab,Browsers,0
2022-04-06T15:00:00,91,1,selenium-python.readthedocs.io,General Software Development,2
2022-04-06T15:00:00,87,1,docs.microsoft.com,General Software Development,2
2022-04-06T15:00:00,75,1,selenium.dev,Uncategorized,0
2022-04-06T15:00:00,57,1,Blank Web Browser,Browsers,0
2022-04-06T15:00:00,50,1,chromedriver.chromium.org,Engineering & Technology,2
2022-04-06T15:00:00,50,1,users,General Software Development,2
2022-04-06T15:00:00,37,1,portal.azure.com,Systems Operations,2
2022-04-06T15:00:00,36,1,docs.python.org,General Software Development,2
2022-04-06T15:00:00,25,1,lacity.nextrequest.com,Uncategorized,0
2022-04-06T15:00:00,22,1,atlassian.com,Search,1
2022-04-06T15:00:00,21,1,shapeshed.com,Engineering & Technology,2
2022-04-06T15:00:00,17,1,Google Documents,Writing,2
2022-04-06T15:00:00,17,1,Slack,Communications,1
2022-04-06T15:00:00,8,1,jupyter-notebook.readthedocs.io,General Software Development,2
2022-04-06T15:00:00,8,1,support.mozilla.org,Browsers,0
2022-04-06T15:00:00,6,1,firefox-source-docs.mozilla.org,Internet Utilities,1
2022-04-06T15:00:00,5,1,localhost:8888,General Software Development,2
2022-04-06T15:00:00,5,1,johnny-lin.com,General Reference & Learning,2
2022-04-06T15:00:00,4,1,Finder,Computer,1
2022-04-06T15:00:00,3,1,pandas.pydata.org,Engineering & Technology,2
2022-04-06T15:00:00,2,1,people.ischool.berkeley.edu,General Reference & Learning,2
2022-04-06T15:00:00,2,1,wiki.mozilla.org,General Software Development,2
2022-04-06T15:00:00,1,1,en.wikipedia.org,General Reference & Learning,2
2022-04-06T16:00:00,1363,1,40.121.21.152:8000,General Software Development,2
2022-04-06T16:00:00,933,1,Firefox,Browsers,0
2022-04-06T16:00:00,485,1,Slack,Communications,1
2022-04-06T16:00:00,321,1,Zoom,Meetings,2
2022-04-06T16:00:00,126,1,stackoverflow.com,General Software Development,2
2022-04-06T16:00:00,118,1,selenium-python.readthedocs.io,General Software Development,2
2022-04-06T16:00:00,92,1,selenium.dev,Uncategorized,0
2022-04-06T16:00:00,58,1,chromedriver.chromium.org,Engineering & Technology,2
2022-04-06T16:00:00,30,1,google.com,Search,1
2022-04-06T16:00:00,21,1,portal.azure.com,Systems Operations,2
2022-04-06T16:00:00,12,1,about:newtab,Browsers,0
2022-04-06T16:00:00,9,1,users,General Software Development,2
2022-04-06T16:00:00,6,1,lacity.nextrequest.com,Uncategorized,0
2022-04-06T16:00:00,5,1,calendar,Calendars,2
2022-04-06T16:00:00,2,1,Github,General Software Development,2
2022-04-06T16:00:00,2,1,Blank Web Browser,Browsers,0
2022-04-06T16:00:00,2,1,docs.python.org,General Software Development,2
2022-04-06T16:00:00,2,1,cyberciti.biz,Engineering & Technology,2
2022-04-06T16:00:00,1,1,linuxconfig.org,Engineering & Technology,2
2022-04-06T16:00:00,1,1,jupyter-notebook.readthedocs.io,General Software Development,2
2022-04-06T17:00:00,1293,1,colab.research.google.com,Search,1
2022-04-06T17:00:00,107,1,google.com,Search,1
2022-04-06T17:00:00,65,1,geeksforgeeks.org,Operations,2
2022-04-06T17:00:00,50,1,Blank Web Browser,Browsers,0
2022-04-06T17:00:00,50,1,Finder,Computer,1
2022-04-06T17:00:00,44,1,Slack,Communications,1
2022-04-06T17:00:00,30,1,w3schools.com,Engineering & Technology,2
2022-04-06T17:00:00,16,1,about:newtab,Browsers,0
2022-04-06T17:00:00,8,1,40.121.21.152:8000,General Software Development,2
2022-04-06T17:00:00,7,1,bcourses.berkeley.edu,General Reference & Learning,2
2022-04-06T17:00:00,7,1,drive.google.com,General Business,2
2022-04-06T17:00:00,6,1,Firefox,Browsers,0
2022-04-06T17:00:00,5,1,users,General Software Development,2
2022-04-06T17:00:00,4,1,cyberciti.biz,Engineering & Technology,2
2022-04-06T17:00:00,4,1,selenium.dev,Uncategorized,0
2022-04-06T17:00:00,3,1,people.ischool.berkeley.edu,General Reference & Learning,2
2022-04-06T17:00:00,3,1,calendar,Calendars,2
2022-04-06T17:00:00,3,1,chromedriver.chromium.org,Engineering & Technology,2
2022-04-06T17:00:00,1,1,Github,General Software Development,2
2022-04-06T17:00:00,1,1,selenium-python.readthedocs.io,General Software Development,2
2022-04-06T18:00:00,1564,1,40.121.21.152:8000,General Software Development,2
2022-04-06T18:00:00,954,1,anki,General Reference & Learning,2
2022-04-06T18:00:00,436,1,colab.research.google.com,Search,1
2022-04-06T18:00:00,248,1,en.wikipedia.org,General Reference & Learning,2
2022-04-06T18:00:00,114,1,go-gale-com.libproxy.berkeley.edu,General Reference & Learning,2
2022-04-06T18:00:00,76,1,Slack,Communications,1
2022-04-06T18:00:00,56,1,vallejo.nextrequest.com,Uncategorized,0
2022-04-06T18:00:00,41,1,gradescope.com,General Reference & Learning,2
2022-04-06T18:00:00,32,1,about:newtab,Browsers,0
2022-04-06T18:00:00,23,1,piazza.com,General Reference & Learning,2
2022-04-06T18:00:00,16,1,Finder,Computer,1
2022-04-06T18:00:00,12,1,Blank Web Browser,Browsers,0
2022-04-06T18:00:00,6,1,bcourses.berkeley.edu,General Reference & Learning,2
2022-04-06T18:00:00,5,1,login.libproxy.berkeley.edu,Uncategorized,0
2022-04-06T18:00:00,4,1,drive.google.com,General Business,2
2022-04-06T18:00:00,1,1,people.ischool.berkeley.edu,General Reference & Learning,2
